zip_code,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),18 years and over,21 years and over,62 years and over,65 years and over,18 years and over,Male,Female,65 years and over,Male,Female,One race,Two or more races,One race,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,Hispanic or Latino (of any race),PCT_Male,PCT_Female,PCT_Under 5 years,PCT_5 to 9 years,PCT_10 to 14 years,PCT_15 to 19 years,PCT_20 to 24 years,PCT_25 to 34 years,PCT_35 to 44 years,PCT_45 to 54 years,PCT_55 to 59 years,PCT_60 to 64 years,PCT_65 to 74 years,PCT_75 to 84 years,PCT_85 years and over,PCT_Median age (years),PCT_18 years and over,PCT_21 years and over,PCT_62 years and over,PCT_65 years and over,PCT_18 years and over,PCT_Male,PCT_Female,PCT_65 years and over,PCT_Male,PCT_Female,PCT_One race,PCT_Two or more races,PCT_One race,PCT_White,PCT_Black or African American,PCT_American Indian and Alaska Native,PCT_Asian,PCT_Native Hawaiian and Other Pacific Islander,PCT_Some other race,PCT_Two or more races,PCT_Hispanic or Latino (of any race)
11219,"96,287","48,883","47,404","11,821","9,438","7,974","6,643","7,558","14,780","10,821","8,660","4,354","4,035","5,118","2,687","2,398",27.9,"62,488","58,842","12,475","10,203","62,488","31,257","31,231","10,203","4,275","5,928","95,382",905,"95,382","63,410","1,164",238,"24,033",0,"6,537",905,"12,102",0.507680165,0.492319835,0.12276839,0.098019463,0.082814918,0.06899166,0.078494501,0.153499434,0.112382772,0.089939452,0.045218981,0.041905969,0.053153593,0.027906156,0.024904712,0.000289759,0.648976497,0.611110534,0.129560585,0.10596446,0.648976497,0.324623262,0.324353236,0.10596446,0.044398517,0.061565943,0.990601016,0.009398984,0.990601016,0.658552037,0.012088859,0.002471777,0.249597557,0,0.067890785,0.009398984,0.125686749
10031,"60,778","30,159","30,619","2,896","2,648","2,375","3,424","6,335","13,539","8,667","8,250","3,169","2,887","3,573","2,082",933,34.4,"50,833","48,412","8,229","6,588","50,833","25,030","25,803","6,588","2,251","4,337","50,575","10,203","50,575","17,689","19,916",246,"2,091",14,"10,619","10,203","30,804",0.496215736,0.503784264,0.04764882,0.043568396,0.03907664,0.056336174,0.104231794,0.222761526,0.142600941,0.135739906,0.052140577,0.04750074,0.058787719,0.034255816,0.015350949,0.000565994,0.836371713,0.796538221,0.135394386,0.108394485,0.836371713,0.411826648,0.424545066,0.108394485,0.037036428,0.071358057,0.832126756,0.167873244,0.832126756,0.291042812,0.327684359,0.004047517,0.034403896,0.000230347,0.174717826,0.167873244,0.506828129
10470,"14,574","7,077","7,497",860,678,774,610,"1,049","2,396","1,842","2,144",978,821,"1,088",900,434,39.8,"11,852","11,543","2,977","2,422","11,852","5,601","6,251","2,422",912,"1,510","14,330",244,"14,330","6,805","5,136",0,522,0,"1,867",244,"2,823",0.485590778,0.514409222,0.059009194,0.046521202,0.053108275,0.041855359,0.071977494,0.16440236,0.126389461,0.147111294,0.067105805,0.056333196,0.074653493,0.061753808,0.029779059,0.002730891,0.813229038,0.792026897,0.204267874,0.166186359,0.813229038,0.384314533,0.428914505,0.166186359,0.062577192,0.103609167,0.983257856,0.016742144,0.983257856,0.466927405,0.352408399,0,0.035817209,0,0.128104844,0.016742144,0.193701112
10011,"50,404","25,453","24,951","1,766","1,521","1,007","1,121","2,828","12,675","8,577","6,136","3,568","3,577","4,612","2,140",876,39.9,"45,494","44,610","9,504","7,628","45,494","22,820","22,674","7,628","3,301","4,327","48,908","1,496","48,908","40,021","2,313",64,"5,091",4,"1,415","1,496","5,517",0.504979764,0.495020236,0.035036902,0.030176176,0.019978573,0.022240298,0.056106658,0.251468137,0.170165066,0.12173637,0.070788033,0.07096659,0.091500675,0.042456948,0.017379573,0.000791604,0.902587096,0.885048806,0.188556464,0.151337195,0.902587096,0.452741846,0.44984525,0.151337195,0.065490834,0.085846361,0.970319816,0.029680184,0.970319816,0.794004444,0.045889215,0.00126974,0.101003889,7.93588E-05,0.028073169,0.029680184,0.109455599
11692,"19,403","9,033","10,370","1,365","1,685","1,512","1,510","1,141","2,395","2,354","2,881","1,181","1,144","1,130",820,285,35.2,"13,749","13,051","2,856","2,235","13,749","5,853","7,896","2,235",855,"1,380","18,852",551,"18,852","5,028","11,160",180,"1,145",0,"1,339",551,"4,853",0.465546565,0.534453435,0.070349946,0.086842241,0.077926094,0.077823017,0.058805339,0.12343452,0.121321445,0.148482193,0.060866876,0.058959955,0.058238417,0.042261506,0.01468845,0.001814152,0.708601763,0.672627944,0.147193733,0.115188373,0.708601763,0.301654383,0.406947379,0.115188373,0.044065351,0.071123022,0.97160233,0.02839767,0.97160233,0.259135185,0.575168788,0.009276916,0.059011493,0,0.069009947,0.02839767,0.250115961
11207,"93,251","42,131","51,120","6,718","6,498","6,707","6,686","8,462","14,651","11,372","12,591","5,898","4,482","5,566","2,596","1,024",32.5,"69,111","64,899","11,559","9,186","69,111","30,584","38,527","9,186","3,835","5,351","91,053","2,198","91,053","12,698","61,747",388,"1,216",113,"14,891","2,198","30,649",0.451802125,0.548197875,0.072042123,0.069682899,0.071924162,0.071698963,0.090744335,0.157113597,0.121950435,0.135022681,0.063248651,0.048063828,0.059688368,0.027838844,0.010981115,0.000348522,0.741128781,0.695960365,0.123955775,0.098508327,0.741128781,0.327975035,0.413153746,0.098508327,0.041125564,0.057382763,0.976429207,0.023570793,0.976429207,0.136170122,0.662159119,0.004160813,0.013040075,0.001211783,0.159687296,0.023570793,0.328672079
10032,"63,189","31,865","31,324","3,255","2,705","2,481","2,888","5,676","15,524","8,311","7,532","4,050","3,488","3,896","2,089","1,294",34.2,"53,016","51,091","9,198","7,279","53,016","26,589","26,427","7,279","2,961","4,318","57,599","5,590","57,599","19,928","12,119",752,"2,597",66,"22,137","5,590","43,343",0.504280808,0.495719192,0.05151213,0.042808084,0.039263163,0.045704157,0.089825761,0.245675671,0.131526057,0.119197962,0.064093434,0.055199481,0.061656301,0.033059552,0.020478248,0.000541233,0.839006789,0.808542626,0.14556331,0.1151941,0.839006789,0.420785263,0.418221526,0.1151941,0.046859422,0.068334679,0.911535236,0.088464764,0.911535236,0.315371346,0.19178971,0.011900806,0.041098925,0.001044486,0.350329962,0.088464764,0.685926348
10307,"15,275","7,481","7,794",875,872,"1,311",971,"1,181","1,984","1,979","2,953",826,565,"1,175",412,171,38,"11,571","11,010","2,084","1,758","11,571","5,674","5,897","1,758",780,978,"15,055",220,"15,055","14,322",33,30,467,0,203,220,"1,093",0.489754501,0.510245499,0.057283142,0.057086743,0.085826514,0.063567921,0.077315876,0.129885434,0.129558101,0.193322422,0.054075286,0.036988543,0.076923077,0.026972177,0.011194763,0.002487725,0.757512275,0.720785597,0.136432079,0.115090016,0.757512275,0.371456628,0.386055646,0.115090016,0.05106383,0.064026187,0.985597381,0.014402619,0.985597381,0.937610475,0.002160393,0.001963993,0.030572831,0,0.013289689,0.014402619,0.071554828
11427,"22,941","11,076","11,865","1,491","1,027","1,011","1,220","1,616","2,784","3,193","3,398","1,654","1,891","1,995","1,063",598,42,"18,682","17,825","4,756","3,656","18,682","8,860","9,822","3,656","1,678","1,978","21,560","1,381","21,560","6,458","5,335",57,"7,466",0,"2,244","1,381","3,730",0.482803714,0.517196286,0.064992808,0.044767011,0.04406957,0.053179896,0.070441567,0.12135478,0.139183122,0.148119088,0.07209799,0.082428839,0.086962207,0.046336254,0.026066867,0.001830783,0.814349854,0.776993156,0.207314415,0.159365328,0.814349854,0.386208099,0.428141755,0.159365328,0.073144152,0.086221176,0.939802101,0.060197899,0.939802101,0.28150473,0.232553071,0.002484634,0.325443529,0,0.097816137,0.060197899,0.162590994
10456,"92,712","42,276","50,436","7,605","7,593","7,754","7,409","8,320","13,650","11,293","11,851","5,361","4,197","4,941","1,769",969,30,"65,176","60,826","9,990","7,679","65,176","28,477","36,699","7,679","2,708","4,971","90,031","2,681","90,031","7,933","37,705",843,"1,220",0,"42,330","2,681","54,743",0.455992752,0.544007248,0.082028216,0.081898783,0.083635344,0.079914143,0.089740271,0.147230132,0.121807317,0.127825956,0.05782423,0.045269221,0.053294072,0.019080594,0.010451721,0.000323583,0.702994219,0.656074726,0.107753042,0.082826387,0.702994219,0.307155492,0.395838726,0.082826387,0.029208732,0.053617655,0.971082492,0.028917508,0.971082492,0.085566054,0.406689533,0.009092674,0.01315903,0,0.456575201,0.028917508,0.590462939
11377,"90,883","45,933","44,950","4,997","5,012","4,835","4,187","5,795","16,647","15,631","12,687","5,404","4,163","6,598","3,657","1,270",37.3,"73,500","70,496","13,973","11,525","73,500","36,621","36,879","11,525","4,749","6,776","88,052","2,831","88,052","44,454","2,262",295,"33,736",0,"7,305","2,831","35,435",0.505408052,0.494591948,0.05498278,0.055147827,0.053200268,0.046070222,0.0637633,0.18316957,0.171990361,0.139597064,0.059461065,0.045806146,0.072598836,0.040238548,0.013974011,0.000410418,0.808732106,0.77567862,0.153747125,0.126811395,0.808732106,0.402946646,0.40578546,0.126811395,0.052253997,0.074557398,0.96885006,0.03114994,0.96885006,0.489134382,0.024889143,0.003245932,0.371202535,0,0.080378069,0.03114994,0.3898969
10037,"20,112","8,762","11,350","1,511","1,226","1,263",999,"1,106","3,985","2,457","2,385","1,339","1,098","1,260",862,621,34.9,"15,436","14,965","3,346","2,743","15,436","6,182","9,254","2,743",806,"1,937","18,961","1,151","18,961","2,161","14,880",6,503,19,"1,392","1,151","4,710",0.435660302,0.564339698,0.075129276,0.060958632,0.062798329,0.049671838,0.054992045,0.198140414,0.122165871,0.118585919,0.066577168,0.054594272,0.062649165,0.042859984,0.030877088,0.001735282,0.767501989,0.744083134,0.166368337,0.136386237,0.767501989,0.307378679,0.460123309,0.136386237,0.040075577,0.09631066,0.942770485,0.057229515,0.942770485,0.10744829,0.739856802,0.000298329,0.025009944,0.00094471,0.069212411,0.057229515,0.234188544
11201,"60,061","29,419","30,642","4,184","2,540","1,563","2,412","3,645","15,544","11,077","6,958","2,649","2,764","3,532","2,029","1,164",35.1,"50,786","48,653","8,356","6,725","50,786","24,642","26,144","6,725","2,752","3,973","56,994","3,067","56,994","38,567","8,227",30,"6,763",108,"3,299","3,067","7,331",0.489818684,0.510181316,0.06966251,0.042290338,0.026023543,0.040159172,0.0606883,0.25880355,0.184429164,0.115848887,0.04410516,0.04601988,0.05880688,0.033782321,0.019380297,0.000584406,0.845573667,0.810059773,0.139125223,0.111969498,0.845573667,0.410282879,0.435290788,0.111969498,0.045820083,0.066149415,0.948935249,0.051064751,0.948935249,0.642130501,0.136977406,0.000499492,0.112602188,0.001798172,0.05492749,0.051064751,0.12205924
11369,"37,823","18,655","19,168","2,381","2,026","1,991","2,409","3,527","6,098","4,945","5,307","2,400","1,915","2,646","1,527",651,35.9,"29,882","28,341","5,747","4,824","29,882","14,716","15,166","4,824","2,021","2,803","36,474","1,349","36,474","9,284","5,989",45,"5,356",0,"15,800","1,349","23,908",0.493218412,0.506781588,0.062951114,0.053565291,0.052639928,0.063691405,0.093250139,0.161224652,0.130740555,0.140311451,0.063453454,0.050630569,0.069957433,0.04037226,0.017211749,0.000949158,0.790048383,0.749305978,0.151944584,0.127541443,0.790048383,0.38907543,0.400972953,0.127541443,0.053433096,0.074108347,0.964333871,0.035666129,0.964333871,0.245459112,0.158342807,0.001189752,0.141606959,0,0.41773524,0.035666129,0.63210216
11101,"26,505","13,364","13,141","1,423","1,057","1,038","1,159","1,906","6,126","4,609","3,782","1,187","1,556","1,405",938,319,35.7,"22,420","21,451","3,391","2,662","22,420","11,184","11,236","2,662","1,114","1,548","25,292","1,213","25,292","12,794","4,095",182,"5,088",38,"3,095","1,213","7,937",0.504206753,0.495793247,0.053687983,0.039879268,0.039162422,0.043727599,0.07191096,0.231126203,0.173891719,0.142690058,0.044784003,0.058705905,0.053008866,0.035389549,0.012035465,0.001346916,0.845878136,0.809318996,0.127938125,0.10043388,0.845878136,0.421958121,0.423920015,0.10043388,0.042029806,0.058404075,0.95423505,0.04576495,0.95423505,0.482701377,0.154499151,0.006866629,0.19196378,0.001433692,0.116770421,0.04576495,0.299452933
11374,"43,158","20,264","22,894","2,241","1,901","1,358","1,440","2,208","7,192","5,867","5,541","3,870","3,445","4,283","2,537","1,275",43.9,"36,663","35,788","10,236","8,095","36,663","17,009","19,654","8,095","3,221","4,874","41,840","1,318","41,840","25,900","1,432",76,"11,981",0,"2,451","1,318","8,177",0.469530562,0.530469438,0.051925483,0.044047454,0.031465777,0.033365772,0.051160851,0.166643496,0.135942351,0.128388711,0.089670513,0.079822976,0.099240002,0.058784003,0.029542611,0.001017193,0.849506465,0.829232124,0.237175031,0.187566616,0.849506465,0.394110014,0.45539645,0.187566616,0.074632745,0.112933871,0.96946105,0.03053895,0.96946105,0.600120488,0.033180407,0.001760971,0.277607859,0,0.056791325,0.03053895,0.189466611
10301,"39,519","19,494","20,025","2,823","2,380","2,729","2,864","3,260","4,569","5,281","5,660","2,667","2,284","2,797","1,541",664,36.9,"30,091","27,904","6,423","5,002","30,091","14,738","15,353","5,002","2,133","2,869","37,524","1,995","37,524","21,218","11,216",63,"2,406",0,"2,621","1,995","9,648",0.493281713,0.506718287,0.071433994,0.060224196,0.069055391,0.072471469,0.082491966,0.115615274,0.133631924,0.143222248,0.067486525,0.057794985,0.070776082,0.038993902,0.016802045,0.000933728,0.76143121,0.706090741,0.162529416,0.126572029,0.76143121,0.372934538,0.388496672,0.126572029,0.053974038,0.072597991,0.949517953,0.050482047,0.949517953,0.536906298,0.28381285,0.00159417,0.060882107,0,0.066322528,0.050482047,0.244135732
11204,"79,332","39,144","40,188","7,007","6,170","5,540","5,003","4,781","11,409","10,500","9,155","4,830","4,519","5,487","3,183","1,748",34.7,"57,265","54,525","13,085","10,418","57,265","27,517","29,748","10,418","4,547","5,871","78,183","1,149","78,183","48,426",769,155,"24,516",0,"4,317","1,149","7,923",0.493420057,0.506579943,0.088325014,0.077774416,0.069833106,0.063064085,0.060265719,0.143813341,0.132355166,0.115401099,0.060883376,0.056963142,0.069165028,0.040122523,0.022033984,0.000437402,0.721839863,0.687301467,0.164939747,0.131321535,0.721839863,0.346858771,0.374981092,0.131321535,0.057316089,0.074005445,0.985516563,0.014483437,0.985516563,0.610422024,0.00969344,0.001953814,0.309030404,0,0.054416881,0.014483437,0.099871426
11232,"29,387","15,669","13,718","1,756","2,232","1,447","1,580","2,393","6,564","4,693","4,198","1,182","1,206","1,410",586,140,33,"22,980","21,989","2,866","2,136","22,980","12,629","10,351","2,136",924,"1,212","27,860","1,527","27,860","10,808","1,510",343,"5,866",33,"9,300","1,527","16,103",0.53319495,0.46680505,0.059754313,0.075951952,0.04923946,0.05376527,0.081430565,0.223364073,0.159696464,0.142852282,0.040221867,0.041038554,0.047980399,0.01994079,0.004764011,0.001122946,0.781978426,0.748256032,0.097526117,0.072685201,0.781978426,0.429747848,0.352230578,0.072685201,0.031442475,0.041242726,0.948038248,0.051961752,0.948038248,0.367781672,0.051383265,0.011671828,0.199612073,0.001122946,0.316466465,0.051961752,0.547963385
11106,"39,409","19,388","20,021","1,989","1,714","1,405","1,208","2,392","9,967","7,419","4,835","1,825","1,573","2,986","1,344",752,36,"33,621","32,657","5,926","5,082","33,621","16,256","17,365","5,082","1,924","3,158","37,656","1,753","37,656","21,854","2,759",83,"8,155",8,"4,797","1,753","11,470",0.49196884,0.50803116,0.050470705,0.043492603,0.035651755,0.030652897,0.060696795,0.252911771,0.18825649,0.122687711,0.046309219,0.03991474,0.075769494,0.034103885,0.019081936,0.000913497,0.853129996,0.828668578,0.150371742,0.128955315,0.853129996,0.412494608,0.440635388,0.128955315,0.048821335,0.08013398,0.955517775,0.044482225,0.955517775,0.554543378,0.070009389,0.002106118,0.206932427,0.000202999,0.121723464,0.044482225,0.291050268
10467,"103,045","49,623","53,422","8,621","7,301","6,742","6,305","8,122","17,201","13,588","13,376","4,962","5,319","6,413","3,599","1,496",33.4,"76,621","72,581","14,365","11,508","76,621","36,019","40,602","11,508","4,758","6,750","98,937","4,108","98,937","20,637","36,795",729,"6,483",7,"34,286","4,108","53,511",0.481566306,0.518433694,0.083662478,0.07085254,0.065427726,0.06118686,0.078819933,0.166927071,0.131864719,0.129807366,0.048153719,0.051618225,0.062234946,0.034926488,0.014517929,0.00032413,0.743568344,0.704362172,0.139405114,0.111679363,0.743568344,0.349546315,0.394022029,0.111679363,0.046174002,0.065505362,0.960133922,0.039866078,0.960133922,0.200271726,0.357077005,0.007074579,0.062914261,6.79315E-05,0.33272842,0.039866078,0.519297394
10451,"48,289","22,025","26,264","3,743","3,916","3,319","3,774","4,090","7,147","5,766","6,245","2,490","2,211","3,035","1,741",812,32.2,"35,183","32,544","6,888","5,588","35,183","15,201","19,982","5,588","1,979","3,609","46,326","1,963","46,326","5,166","18,728",220,857,75,"21,280","1,963","28,994",0.456108016,0.543891984,0.077512477,0.081095073,0.068732009,0.078154445,0.084698379,0.148004722,0.119406076,0.129325519,0.051564539,0.045786825,0.062850753,0.03605376,0.016815424,0.000666819,0.728592433,0.673942306,0.142641181,0.115719936,0.728592433,0.314792189,0.413800244,0.115719936,0.040982418,0.074737518,0.95934892,0.04065108,0.95934892,0.106980886,0.387831597,0.004555903,0.017747313,0.001553149,0.440680072,0.04065108,0.600426598
10026,"38,540","18,170","20,370","3,060","1,895","1,990","1,400","3,156","8,302","5,527","5,606","2,369","1,660","2,155",928,492,34.4,"30,634","29,690","4,610","3,575","30,634","14,263","16,371","3,575","1,299","2,276","37,218","1,322","37,218","10,025","21,314",58,"2,076",31,"3,714","1,322","8,037",0.471458225,0.528541775,0.079398028,0.049169694,0.051634665,0.036325895,0.081888947,0.215412558,0.143409445,0.145459263,0.061468604,0.043072133,0.055915931,0.024078879,0.012765957,0.000892579,0.794862481,0.770368448,0.119615983,0.092760768,0.794862481,0.370083031,0.42477945,0.092760768,0.033705241,0.059055527,0.965697976,0.034302024,0.965697976,0.260119357,0.553035807,0.00150493,0.053866113,0.000804359,0.09636741,0.034302024,0.208536585
10034,"43,951","21,183","22,768","2,925","2,081","2,411","2,605","3,365","8,020","6,359","5,889","2,213","2,835","3,062","1,516",670,35.7,"35,218","33,372","6,816","5,248","35,218","16,932","18,286","5,248","2,267","2,981","41,557","2,394","41,557","17,431","4,109",207,873,61,"18,876","2,394","32,123",0.481968556,0.518031444,0.066551387,0.047348183,0.054856545,0.059270551,0.076562536,0.182475939,0.144683852,0.133990125,0.050351528,0.064503652,0.069668494,0.034492958,0.015244249,0.000812268,0.801301449,0.75930013,0.155081796,0.119405702,0.801301449,0.385247207,0.416054242,0.119405702,0.051580169,0.067825533,0.94553025,0.05446975,0.94553025,0.39660076,0.093490478,0.00470979,0.019863029,0.001387909,0.429478283,0.05446975,0.730882119
11238,"53,992","25,612","28,380","3,152","2,205","2,056","1,419","3,326","14,106","9,406","5,975","3,062","2,894","3,729","1,702",960,35.6,"45,586","44,715","8,084","6,391","45,586","21,342","24,244","6,391","2,373","4,018","51,287","2,705","51,287","22,757","22,744",63,"3,232",19,"2,472","2,705","6,396",0.474366573,0.525633427,0.058379019,0.040839384,0.038079716,0.026281671,0.061601719,0.261260928,0.174210994,0.110664543,0.056712105,0.053600533,0.069065788,0.031523189,0.017780412,0.000659357,0.844310268,0.828178249,0.149725885,0.118369388,0.844310268,0.395280782,0.449029486,0.118369388,0.043950956,0.074418432,0.949899985,0.050100015,0.949899985,0.421488369,0.421247592,0.00116684,0.05986072,0.000351904,0.045784561,0.050100015,0.118461994
10464,"4,300","2,017","2,283",152,97,453,159,346,372,423,748,186,312,696,240,116,47.5,"3,493","3,331","1,243","1,052","3,493","1,650","1,843","1,052",397,655,"4,273",27,"4,273","3,262",69,0,209,0,733,27,"1,232",0.469069767,0.530930233,0.035348837,0.02255814,0.105348837,0.036976744,0.080465116,0.086511628,0.098372093,0.173953488,0.043255814,0.07255814,0.161860465,0.055813953,0.026976744,0.011046512,0.812325581,0.774651163,0.289069767,0.244651163,0.812325581,0.38372093,0.428604651,0.244651163,0.092325581,0.152325581,0.99372093,0.00627907,0.99372093,0.758604651,0.016046512,0,0.048604651,0,0.170465116,0.00627907,0.286511628
11230,"88,933","43,080","45,853","7,893","6,976","6,296","5,500","6,357","12,445","10,466","9,718","5,284","5,045","6,620","3,942","2,391",34.1,"64,155","61,033","15,887","12,953","64,155","30,269","33,886","12,953","5,656","7,297","87,490","1,443","87,490","61,733","6,709",398,"12,746",0,"5,904","1,443","8,510",0.484409612,0.515590388,0.088752207,0.078441074,0.070794868,0.06184431,0.071480778,0.139936806,0.117684099,0.109273273,0.059415515,0.056728099,0.07443806,0.044325503,0.026885408,0.000383435,0.721385762,0.686280683,0.1786401,0.145648972,0.721385762,0.340357348,0.381028415,0.145648972,0.063598439,0.082050532,0.983774302,0.016225698,0.983774302,0.694151777,0.075438813,0.004475279,0.143321377,0,0.066387055,0.016225698,0.095690014
11212,"86,469","36,634","49,835","7,155","5,253","6,430","6,324","6,121","13,847","11,037","11,661","4,712","4,036","5,866","2,850","1,177",33.2,"63,897","59,936","12,234","9,893","63,897","24,802","39,095","9,893","3,330","6,563","85,083","1,386","85,083","4,882","72,455",257,"1,332",0,"6,157","1,386","14,664",0.423666285,0.576333715,0.082746418,0.060750095,0.07436191,0.073136037,0.070788375,0.160138315,0.12764112,0.134857579,0.054493518,0.046675687,0.067839341,0.032959789,0.013611815,0.000383953,0.738958471,0.693150146,0.141484231,0.114410945,0.738958471,0.286831119,0.452127352,0.114410945,0.038510911,0.075900034,0.983971134,0.016028866,0.983971134,0.05645954,0.837930357,0.002972163,0.015404365,0,0.071204709,0.016028866,0.169586788
10459,"47,972","22,689","25,283","3,941","3,756","3,734","4,176","4,146","7,704","5,807","5,770","2,619","2,010","2,266","1,628",415,29.8,"34,167","31,490","5,668","4,309","34,167","15,736","18,431","4,309","1,681","2,628","46,730","1,242","46,730","5,636","15,712",279,485,0,"24,618","1,242","33,185",0.472963395,0.527036605,0.082152089,0.078295672,0.077837072,0.08705078,0.086425415,0.16059368,0.121049779,0.120278496,0.054594347,0.041899441,0.047235888,0.033936463,0.00865088,0.000621196,0.712227966,0.656424581,0.118152255,0.08982323,0.712227966,0.328024681,0.384203285,0.08982323,0.035041274,0.054781956,0.974109897,0.025890103,0.974109897,0.1174852,0.327524389,0.005815893,0.010110064,0,0.513174352,0.025890103,0.691757692
10462,"78,725","36,923","41,802","5,378","5,339","4,736","4,450","5,682","13,594","11,412","10,383","5,051","3,873","4,964","2,909",954,35.1,"60,539","57,735","11,148","8,827","60,539","28,002","32,537","8,827","3,604","5,223","75,076","3,649","75,076","17,569","21,468",476,"9,567",0,"25,996","3,649","38,020",0.469012385,0.530987615,0.06831375,0.067818355,0.060158781,0.056525881,0.072175294,0.17267704,0.144960305,0.131889489,0.064160051,0.04919657,0.063054938,0.036951413,0.012118133,0.000445856,0.768993331,0.733375675,0.141606859,0.112124484,0.768993331,0.355693871,0.41329946,0.112124484,0.045779613,0.066344871,0.953648777,0.046351223,0.953648777,0.22316926,0.272696094,0.006046364,0.121524293,0,0.330212766,0.046351223,0.482946967
11415,"19,308","9,175","10,133","1,185","1,004","1,064",918,"1,017","3,383","2,930","2,553","1,179","1,268","1,589",788,430,38,"15,415","14,972","3,421","2,807","15,415","7,070","8,345","2,807","1,012","1,795","18,611",697,"18,611","11,576","1,225",22,"3,779",0,"2,009",697,"4,348",0.47519163,0.52480837,0.061373524,0.051999171,0.055106692,0.047545059,0.052672467,0.175212347,0.15175057,0.132224984,0.061062772,0.06567226,0.082297493,0.040812099,0.022270561,0.001968096,0.798373731,0.775429874,0.177180443,0.145380153,0.798373731,0.366169463,0.432204268,0.145380153,0.052413507,0.092966646,0.963900974,0.036099026,0.963900974,0.59954423,0.063445204,0.001139424,0.195721981,0,0.104050135,0.036099026,0.22519163
11225,"60,323","27,609","32,714","4,069","3,010","3,470","2,834","4,818","12,593","8,048","7,027","3,549","3,652","4,445","2,011",797,34.3,"47,979","46,164","9,479","7,253","47,979","21,811","26,168","7,253","2,286","4,967","59,197","1,126","59,197","13,819","41,065",167,"1,479",82,"2,585","1,126","5,913",0.457686123,0.542313877,0.067453542,0.049898049,0.057523664,0.046980422,0.079870033,0.208759511,0.133415115,0.116489565,0.058833281,0.060540756,0.073686654,0.033337201,0.013212208,0.000568606,0.795368267,0.765280241,0.15713741,0.120236063,0.795368267,0.361570214,0.433798054,0.120236063,0.037895993,0.082340069,0.98133382,0.01866618,0.98133382,0.229083434,0.680751952,0.00276843,0.024518011,0.001359349,0.042852643,0.01866618,0.098022313
10017,"16,533","7,906","8,627",677,261,81,257,"1,088","4,857","2,730","1,795","1,034",751,"1,725",867,410,37.7,"15,353","15,161","3,491","3,002","15,353","7,195","8,158","3,002","1,150","1,852","16,267",266,"16,267","11,965",503,0,"3,732",6,61,266,"1,148",0.478195125,0.521804875,0.040948406,0.015786609,0.004899292,0.015544668,0.065807778,0.293776084,0.165124297,0.108570737,0.062541583,0.045424303,0.104336781,0.052440573,0.024798887,0.002280288,0.928627593,0.917014456,0.211153451,0.181576241,0.928627593,0.435190226,0.493437368,0.181576241,0.069557854,0.112018387,0.983910966,0.016089034,0.983910966,0.723704107,0.030424,0,0.225730357,0.000362911,0.003689591,0.016089034,0.069436884
11223,"79,730","38,579","41,151","6,809","5,138","4,370","4,966","5,105","12,531","9,853","9,605","4,869","4,241","6,298","4,037","1,908",35.9,"60,182","57,456","14,566","12,243","60,182","28,530","31,652","12,243","5,410","6,833","78,180","1,550","78,180","50,499","3,301",397,"18,293",165,"5,525","1,550","10,740",0.483870563,0.516129437,0.085400727,0.064442493,0.054809984,0.062285213,0.064028597,0.157167942,0.123579581,0.120469083,0.061068607,0.053192023,0.078991597,0.050633388,0.023930766,0.00045027,0.754822526,0.720632133,0.182691584,0.153555751,0.754822526,0.357832685,0.396989841,0.153555751,0.067854007,0.085701743,0.980559388,0.019440612,0.980559388,0.633375141,0.041402233,0.004979305,0.229436849,0.002069485,0.069296375,0.019440612,0.134704628
11372,"64,109","32,055","32,054","3,636","3,375","3,028","2,655","3,706","11,546","9,886","9,890","3,727","3,628","5,733","2,163","1,136",39.3,"52,635","50,704","11,182","9,032","52,635","26,117","26,518","9,032","3,338","5,694","62,454","1,655","62,454","39,641","1,613",129,"12,926",143,"8,002","1,655","38,225",0.500007799,0.499992201,0.056715906,0.052644714,0.047232058,0.041413842,0.057807796,0.180099518,0.154206118,0.154268511,0.058135363,0.056591118,0.089425822,0.033739413,0.017719821,0.000613018,0.821023569,0.790902993,0.174421688,0.140885055,0.821023569,0.407384299,0.413639271,0.140885055,0.052067572,0.088817483,0.974184592,0.025815408,0.974184592,0.618337519,0.025160274,0.002012198,0.201625357,0.002230576,0.124818668,0.025815408,0.596250136
10004,"3,044","1,400","1,644",85,104,125,170,217,887,551,382,171,188,152,12,0,33.9,"2,573","2,560",319,164,"2,573","1,145","1,428",164,47,117,"2,994",50,"2,994","2,201",31,0,744,6,12,50,250,0.459921156,0.540078844,0.027923784,0.034165572,0.041064389,0.055847569,0.071287779,0.291392904,0.181011827,0.125492773,0.056176084,0.061760841,0.049934297,0.003942181,0,0.011136662,0.845269382,0.840998686,0.104796321,0.053876478,0.845269382,0.376149803,0.46911958,0.053876478,0.01544021,0.038436268,0.983574244,0.016425756,0.983574244,0.723061761,0.010183968,0,0.244415243,0.001971091,0.003942181,0.016425756,0.082128778
